atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,commits_count,contributors_count,defective,dpt_count,etp_count,filepath,highest_experience,loc_count,median_hunks_count,minor_contributors_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,release_date,release_end,release_start,repo,total_added_loc,total_removed_loc,apls_count,niu_count,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nvr_count
6.0,8.0,0.15,0.0,0.0,0.0,0.0,no,2.0,5.5,tasks/postinstall.yml,0.0,52.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,2.0,3.0,0.0,10.0,0.83,2.0,0.17,0.0,0.0,176.0,0.0,0.0,9.0,9.0,1.0,3.0,10.0,0.83,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
4.0,4.0,0.14,0.0,0.0,0.0,0.0,no,2.0,5.29,tasks/distribution-checks.yml,0.0,28.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,5.0,5.0,1.0,1.0,5.0,1.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
34.0,7.0,0.12,1.0,0.02,0.0,0.0,no,4.0,6.69,tasks/bug-tweaks.yml,0.0,59.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,2.0,2.0,1.0,5.0,12.0,1.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
7.0,4.0,0.11,0.0,0.0,0.0,0.0,no,2.0,5.43,tasks/lvm-thinpool.yml,0.0,38.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,118.0,0.0,0.0,5.0,5.0,1.0,7.0,5.0,1.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
2.0,5.0,0.17,0.0,0.0,0.0,0.0,no,3.0,5.14,meta/main.yml,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,45.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
5.0,1.0,0.1,0.0,0.0,0.0,0.0,no,2.0,4.41,tasks/install-docker.yml,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.67,1.0,0.33,0.0,0.0,31.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
6.0,4.0,0.14,0.0,0.0,1.0,1.0,no,2.0,5.76,tasks/remove-pre-docker-ce.yml,6.36,29.0,4.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.17,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,1.0,4.0,0.0,6.0,0.86,1.0,0.14,0.0,0.0,125.0,0.0,0.0,5.0,5.0,1.0,7.0,7.0,1.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,5.0,5.0,,,,,,,,,,,,
2.0,1.0,0.25,0.0,0.0,0.0,0.0,no,1.0,2.75,tasks/checks.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
8.0,1.0,0.07,0.0,0.0,0.0,0.0,no,3.0,4.81,tasks/configure-non-systemd.yml,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,47.0,0.0,0.0,2.0,2.0,1.0,5.0,2.0,1.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
10.0,0.0,0.0,2.0,0.18,0.0,0.0,no,2.0,5.04,tasks/compatibility-checks.yml,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
7.0,5.0,0.13,0.0,0.0,0.0,0.0,no,3.0,5.72,tasks/configure-systemd.yml,0.0,39.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,4.0,0.0,5.0,0.83,1.0,0.17,0.0,0.0,123.0,0.0,0.0,6.0,6.0,1.0,10.0,6.0,1.0,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
7.0,7.0,0.11,0.0,0.0,1.0,1.0,no,2.0,6.03,tasks/configure-docker.yml,5.09,63.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,10.0,2.0,6.0,0.0,11.0,0.92,1.0,0.08,0.0,0.0,206.0,0.0,0.0,8.0,8.0,1.0,5.0,10.0,0.83,2018-10-24 20:11:38+02:00,efb98f844b06473019600d2db9c5ace045160d6f,8ed96ef6058f3dd9aef8b0e697aa91038e376f09,haxorof/ansible-role-docker-ce,8.0,0.0,,,,,,,,,,,,
7.0,11.0,0.14,2.0,0.03,1.0,1.0,yes,2.0,6.28,tasks/postinstall.yml,2.39,77.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,2.0,5.0,0.0,14.0,0.88,2.0,0.12,0.0,0.0,249.0,0.0,0.0,12.0,12.0,1.0,8.0,14.0,0.88,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,35.0,5.0,,,,,,,,,,,,
7.0,15.0,0.13,3.0,0.03,1.0,1.0,yes,2.0,6.52,tasks/setup-repository.yml,0.84,117.0,3.0,0.0,0.0,0.0,0.0,47.0,0.0,34.0,1.0,2.0,0.0,0.0,3.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,20.0,3.0,8.0,0.0,16.0,0.94,1.0,0.06,0.0,8.0,473.0,0.0,0.0,16.0,16.0,1.0,17.0,17.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,11.0,3.0,,,,,,,,,,,,
4.0,5.0,0.16,0.0,0.0,1.0,1.0,yes,2.0,5.42,tasks/distribution-checks.yml,0.54,32.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,9.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,6.0,6.0,1.0,1.0,6.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,7.0,2.0,,,,,,,,,,,,
8.0,2.0,0.17,2.0,0.17,0.0,0.0,no,2.0,3.9,handlers/main.yml,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
5.0,14.0,0.22,3.0,0.05,0.0,0.0,no,2.0,6.19,tasks/main.yml,0.0,63.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,59.0,0.0,1.0,0.0,3.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,15.0,15.0,1.0,10.0,15.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
7.0,2.0,0.1,0.0,0.0,0.0,0.0,no,2.0,4.98,tasks/setup-audit.yml,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,3.0,3.0,1.0,0.0,4.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
34.0,7.0,0.12,1.0,0.02,0.0,0.0,no,4.0,6.69,tasks/bug-tweaks.yml,0.0,59.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,2.0,2.0,1.0,5.0,12.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
6.0,5.0,0.12,0.0,0.0,1.0,1.0,no,2.0,5.53,tasks/lvm-thinpool.yml,0.36,43.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,130.0,0.0,0.0,6.0,6.0,1.0,7.0,7.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,6.0,0.0,,,,,,,,,,,,
2.0,5.0,0.16,0.0,0.0,1.0,1.0,no,3.0,5.18,meta/main.yml,0.06,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,46.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,1.0,0.0,,,,,,,,,,,,
5.0,1.0,0.1,0.0,0.0,1.0,1.0,no,2.0,4.54,tasks/install-docker.yml,0.36,10.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.67,1.0,0.33,0.0,0.0,35.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,3.0,3.0,,,,,,,,,,,,
6.0,4.0,0.14,0.0,0.0,1.0,1.0,no,2.0,5.73,tasks/remove-pre-docker-ce.yml,0.36,29.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.17,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,1.0,4.0,0.0,6.0,0.86,1.0,0.14,0.0,0.0,125.0,0.0,0.0,5.0,5.0,1.0,7.0,7.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,3.0,3.0,,,,,,,,,,,,
2.0,1.0,0.25,0.0,0.0,0.0,0.0,no,1.0,2.75,tasks/checks.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
8.0,1.0,0.07,0.0,0.0,0.0,0.0,no,3.0,4.81,tasks/configure-non-systemd.yml,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,47.0,0.0,0.0,2.0,2.0,1.0,5.0,2.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
10.0,0.0,0.0,2.0,0.18,0.0,0.0,no,2.0,5.04,tasks/compatibility-checks.yml,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
7.0,5.0,0.13,0.0,0.0,0.0,0.0,no,3.0,5.72,tasks/configure-systemd.yml,0.0,39.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,4.0,0.0,5.0,0.83,1.0,0.17,0.0,0.0,123.0,0.0,0.0,6.0,6.0,1.0,10.0,6.0,1.0,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
9.0,9.0,0.13,0.0,0.0,4.0,1.0,no,3.0,6.08,tasks/configure-docker.yml,4.31,71.0,2.5,0.0,0.0,0.0,1.0,21.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,10.0,2.0,5.0,0.0,14.0,0.93,1.0,0.07,0.0,0.0,227.0,0.0,0.0,8.0,8.0,1.0,5.0,13.0,0.87,2018-11-05 21:02:43+01:00,0b6035233661ac23e049710ecfb458483d3253c7,dd64eff865d7e2a123394859c890dc917e64ea09,haxorof/ansible-role-docker-ce,41.0,31.0,,,,,,,,,,,,
5.0,14.0,0.22,3.0,0.05,2.0,2.0,yes,2.0,6.2,tasks/main.yml,1.71,64.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,60.0,0.0,1.0,0.0,3.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,210.0,0.0,0.0,15.0,15.0,1.0,10.0,15.0,1.0,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,4.0,3.0,,,,,,,,,,,,
34.0,7.0,0.11,1.0,0.02,1.0,1.0,yes,4.0,6.68,tasks/bug-tweaks.yml,2.68,62.0,4.0,0.0,0.0,0.0,2.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,2.0,2.0,1.0,5.0,12.0,1.0,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,7.0,4.0,,,,,,,,,,,,
6.0,4.0,0.13,0.0,0.0,1.0,1.0,yes,2.0,5.65,tasks/remove-pre-docker-ce.yml,2.19,30.0,4.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.17,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,1.0,5.0,0.0,7.0,0.88,1.0,0.12,0.0,0.0,117.0,0.0,0.0,5.0,5.0,1.0,7.0,6.0,0.75,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,5.0,4.0,,,,,,,,,,,,
7.0,11.0,0.13,2.0,0.02,1.0,1.0,yes,2.0,6.28,tasks/postinstall.yml,3.65,82.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,2.0,5.0,0.0,14.0,0.88,2.0,0.12,0.0,0.0,249.0,0.0,0.0,12.0,12.0,1.0,8.0,14.0,0.88,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,10.0,5.0,,,,,,,,,,,,
8.0,2.0,0.17,2.0,0.17,2.0,1.0,no,2.0,3.9,handlers/main.yml,3.9,12.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,8.0,8.0,,,,,,,,,,,,
7.0,2.0,0.1,0.0,0.0,0.0,0.0,no,2.0,4.98,tasks/setup-audit.yml,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,3.0,3.0,1.0,0.0,4.0,1.0,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
4.0,5.0,0.16,0.0,0.0,0.0,0.0,no,2.0,5.42,tasks/distribution-checks.yml,0.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,9.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,6.0,6.0,1.0,1.0,6.0,1.0,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,0.0,0.0,,,,,,,,,,,,
7.0,5.0,0.11,0.0,0.0,1.0,1.0,no,2.0,5.58,tasks/lvm-thinpool.yml,0.97,45.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,132.0,0.0,0.0,6.0,6.0,1.0,7.0,7.0,1.0,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,3.0,1.0,,,,,,,,,,,,
2.0,5.0,0.16,0.0,0.0,1.0,1.0,no,3.0,5.25,meta/main.yml,0.24,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,48.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,1.0,0.0,,,,,,,,,,,,
8.0,15.0,0.12,3.0,0.02,1.0,1.0,no,2.0,6.55,tasks/setup-repository.yml,4.38,129.0,8.0,0.0,0.0,0.0,0.0,47.0,0.0,34.0,1.0,2.0,0.0,0.0,3.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,20.0,3.0,8.0,0.0,16.0,0.94,1.0,0.06,0.0,8.0,483.0,0.0,0.0,16.0,16.0,1.0,17.0,17.0,1.0,2018-12-02 11:52:03+01:00,4165e934e789c8e49d39b3ff7402b84295ac7ff9,f7238e2d4794fe0dbc085c835928cde6775defb7,haxorof/ansible-role-docker-ce,15.0,3.0,,,,,,,,,,,,
